StartTime,EndTime,AreaID,UnitName,Load
2023-01-25T02:15+00:00Z,2023-01-25T02:30+00:00Z,10Y1001A1001A83F,MAW,46582
2023-01-25T02:30+00:00Z,2023-01-25T02:45+00:00Z,10Y1001A1001A83F,MAW,46821
2023-01-25T02:45+00:00Z,2023-01-25T03:00+00:00Z,10Y1001A1001A83F,MAW,47160
2023-01-25T03:00+00:00Z,2023-01-25T03:15+00:00Z,10Y1001A1001A83F,MAW,47442
2023-01-25T03:15+00:00Z,2023-01-25T03:30+00:00Z,10Y1001A1001A83F,MAW,47756
2023-01-25T03:30+00:00Z,2023-01-25T03:45+00:00Z,10Y1001A1001A83F,MAW,48607
2023-01-25T03:45+00:00Z,2023-01-25T04:00+00:00Z,10Y1001A1001A83F,MAW,49643
2023-01-25T04:00+00:00Z,2023-01-25T04:15+00:00Z,10Y1001A1001A83F,MAW,50302
2023-01-25T04:15+00:00Z,2023-01-25T04:30+00:00Z,10Y1001A1001A83F,MAW,51761
2023-01-25T04:30+00:00Z,2023-01-25T04:45+00:00Z,10Y1001A1001A83F,MAW,53191
2023-01-25T04:45+00:00Z,2023-01-25T05:00+00:00Z,10Y1001A1001A83F,MAW,55885
2023-01-25T05:00+00:00Z,2023-01-25T05:15+00:00Z,10Y1001A1001A83F,MAW,58015
2023-01-25T05:15+00:00Z,2023-01-25T05:30+00:00Z,10Y1001A1001A83F,MAW,59180
2023-01-25T05:30+00:00Z,2023-01-25T05:45+00:00Z,10Y1001A1001A83F,MAW,60641
2023-01-25T05:45+00:00Z,2023-01-25T06:00+00:00Z,10Y1001A1001A83F,MAW,62409
2023-01-25T06:00+00:00Z,2023-01-25T06:15+00:00Z,10Y1001A1001A83F,MAW,63417
2023-01-25T06:15+00:00Z,2023-01-25T06:30+00:00Z,10Y1001A1001A83F,MAW,64080
2023-01-25T06:30+00:00Z,2023-01-25T06:45+00:00Z,10Y1001A1001A83F,MAW,64571
2023-01-25T06:45+00:00Z,2023-01-25T07:00+00:00Z,10Y1001A1001A83F,MAW,65391
2023-01-25T07:00+00:00Z,2023-01-25T07:15+00:00Z,10Y1001A1001A83F,MAW,65802
2023-01-25T07:15+00:00Z,2023-01-25T07:30+00:00Z,10Y1001A1001A83F,MAW,66129
2023-01-25T07:30+00:00Z,2023-01-25T07:45+00:00Z,10Y1001A1001A83F,MAW,66363
