StartTime,EndTime,AreaID,UnitName,Load
2022-07-06T14:00+00:00Z,2022-07-06T15:00+00:00Z,10YIT-GRTN-----B,MAW,48275
2022-07-06T15:00+00:00Z,2022-07-06T16:00+00:00Z,10YIT-GRTN-----B,MAW,46822
2022-07-06T16:00+00:00Z,2022-07-06T17:00+00:00Z,10YIT-GRTN-----B,MAW,45825
2022-07-06T17:00+00:00Z,2022-07-06T18:00+00:00Z,10YIT-GRTN-----B,MAW,44107
2022-07-06T18:00+00:00Z,2022-07-06T19:00+00:00Z,10YIT-GRTN-----B,MAW,43504
2022-07-06T19:00+00:00Z,2022-07-06T20:00+00:00Z,10YIT-GRTN-----B,MAW,40922
2022-07-06T20:00+00:00Z,2022-07-06T21:00+00:00Z,10YIT-GRTN-----B,MAW,38010
2022-07-06T21:00+00:00Z,2022-07-06T22:00+00:00Z,10YIT-GRTN-----B,MAW,34872
2022-07-06T22:00+00:00Z,2022-07-06T23:00+00:00Z,10YIT-GRTN-----B,MAW,32903
2022-07-06T23:00+00:00Z,2022-07-07T00:00+00:00Z,10YIT-GRTN-----B,MAW,31720
2022-07-07T00:00+00:00Z,2022-07-07T01:00+00:00Z,10YIT-GRTN-----B,MAW,31029
2022-07-07T01:00+00:00Z,2022-07-07T02:00+00:00Z,10YIT-GRTN-----B,MAW,30660
2022-07-07T02:00+00:00Z,2022-07-07T03:00+00:00Z,10YIT-GRTN-----B,MAW,31282
2022-07-07T03:00+00:00Z,2022-07-07T04:00+00:00Z,10YIT-GRTN-----B,MAW,34373
2022-07-07T04:00+00:00Z,2022-07-07T05:00+00:00Z,10YIT-GRTN-----B,MAW,39150
2022-07-07T05:00+00:00Z,2022-07-07T06:00+00:00Z,10YIT-GRTN-----B,MAW,43555
2022-07-07T06:00+00:00Z,2022-07-07T07:00+00:00Z,10YIT-GRTN-----B,MAW,46034
2022-07-07T07:00+00:00Z,2022-07-07T08:00+00:00Z,10YIT-GRTN-----B,MAW,46614
2022-07-07T08:00+00:00Z,2022-07-07T09:00+00:00Z,10YIT-GRTN-----B,MAW,47046
2022-07-07T09:00+00:00Z,2022-07-07T10:00+00:00Z,10YIT-GRTN-----B,MAW,46063
2022-07-07T10:00+00:00Z,2022-07-07T11:00+00:00Z,10YIT-GRTN-----B,MAW,46463
2022-07-07T11:00+00:00Z,2022-07-07T12:00+00:00Z,10YIT-GRTN-----B,MAW,47618
2022-07-07T12:00+00:00Z,2022-07-07T13:00+00:00Z,10YIT-GRTN-----B,MAW,47281
2022-07-07T13:00+00:00Z,2022-07-07T14:00+00:00Z,10YIT-GRTN-----B,MAW,47270
2022-07-07T14:00+00:00Z,2022-07-07T15:00+00:00Z,10YIT-GRTN-----B,MAW,47496
2022-07-07T15:00+00:00Z,2022-07-07T16:00+00:00Z,10YIT-GRTN-----B,MAW,46006
2022-07-07T16:00+00:00Z,2022-07-07T17:00+00:00Z,10YIT-GRTN-----B,MAW,44543
2022-07-07T17:00+00:00Z,2022-07-07T18:00+00:00Z,10YIT-GRTN-----B,MAW,42908
2022-07-07T18:00+00:00Z,2022-07-07T19:00+00:00Z,10YIT-GRTN-----B,MAW,41717
2022-07-07T19:00+00:00Z,2022-07-07T20:00+00:00Z,10YIT-GRTN-----B,MAW,39110
2022-07-07T20:00+00:00Z,2022-07-07T21:00+00:00Z,10YIT-GRTN-----B,MAW,36042
2022-07-07T21:00+00:00Z,2022-07-07T22:00+00:00Z,10YIT-GRTN-----B,MAW,33154
2022-07-07T22:00+00:00Z,2022-07-07T23:00+00:00Z,10YIT-GRTN-----B,MAW,31517
2022-07-07T23:00+00:00Z,2022-07-08T00:00+00:00Z,10YIT-GRTN-----B,MAW,30047
2022-07-08T00:00+00:00Z,2022-07-08T01:00+00:00Z,10YIT-GRTN-----B,MAW,29438
2022-07-08T01:00+00:00Z,2022-07-08T02:00+00:00Z,10YIT-GRTN-----B,MAW,29056
2022-07-08T02:00+00:00Z,2022-07-08T03:00+00:00Z,10YIT-GRTN-----B,MAW,29403
2022-07-08T03:00+00:00Z,2022-07-08T04:00+00:00Z,10YIT-GRTN-----B,MAW,32293
2022-07-08T04:00+00:00Z,2022-07-08T05:00+00:00Z,10YIT-GRTN-----B,MAW,36885
2022-07-08T05:00+00:00Z,2022-07-08T06:00+00:00Z,10YIT-GRTN-----B,MAW,41373
2022-07-08T06:00+00:00Z,2022-07-08T07:00+00:00Z,10YIT-GRTN-----B,MAW,42862
2022-07-08T07:00+00:00Z,2022-07-08T08:00+00:00Z,10YIT-GRTN-----B,MAW,43644
2022-07-08T08:00+00:00Z,2022-07-08T09:00+00:00Z,10YIT-GRTN-----B,MAW,43802
2022-07-08T09:00+00:00Z,2022-07-08T10:00+00:00Z,10YIT-GRTN-----B,MAW,42415
2022-07-08T10:00+00:00Z,2022-07-08T11:00+00:00Z,10YIT-GRTN-----B,MAW,42217
2022-07-08T11:00+00:00Z,2022-07-08T12:00+00:00Z,10YIT-GRTN-----B,MAW,42626
2022-07-08T12:00+00:00Z,2022-07-08T13:00+00:00Z,10YIT-GRTN-----B,MAW,43117
2022-07-08T13:00+00:00Z,2022-07-08T14:00+00:00Z,10YIT-GRTN-----B,MAW,43096
2022-07-08T14:00+00:00Z,2022-07-08T15:00+00:00Z,10YIT-GRTN-----B,MAW,42811
2022-07-08T15:00+00:00Z,2022-07-08T16:00+00:00Z,10YIT-GRTN-----B,MAW,41967
2022-07-08T16:00+00:00Z,2022-07-08T17:00+00:00Z,10YIT-GRTN-----B,MAW,41200
2022-07-08T17:00+00:00Z,2022-07-08T18:00+00:00Z,10YIT-GRTN-----B,MAW,39799
2022-07-08T18:00+00:00Z,2022-07-08T19:00+00:00Z,10YIT-GRTN-----B,MAW,38795
2022-07-08T19:00+00:00Z,2022-07-08T20:00+00:00Z,10YIT-GRTN-----B,MAW,36416
2022-07-08T20:00+00:00Z,2022-07-08T21:00+00:00Z,10YIT-GRTN-----B,MAW,33891
2022-07-08T21:00+00:00Z,2022-07-08T22:00+00:00Z,10YIT-GRTN-----B,MAW,31296
2022-07-08T22:00+00:00Z,2022-07-08T23:00+00:00Z,10YIT-GRTN-----B,MAW,29508
2022-07-08T23:00+00:00Z,2022-07-09T00:00+00:00Z,10YIT-GRTN-----B,MAW,28459
2022-07-09T00:00+00:00Z,2022-07-09T01:00+00:00Z,10YIT-GRTN-----B,MAW,27814
2022-07-09T01:00+00:00Z,2022-07-09T02:00+00:00Z,10YIT-GRTN-----B,MAW,27506
2022-07-09T02:00+00:00Z,2022-07-09T03:00+00:00Z,10YIT-GRTN-----B,MAW,27097
2022-07-09T03:00+00:00Z,2022-07-09T04:00+00:00Z,10YIT-GRTN-----B,MAW,27857
