StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-03T03:00+00:00Z,2022-07-03T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,6156
2022-07-03T04:00+00:00Z,2022-07-03T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,6063
2022-07-03T05:00+00:00Z,2022-07-03T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,6107
2022-07-03T06:00+00:00Z,2022-07-03T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,5891
2022-07-03T07:00+00:00Z,2022-07-03T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,5758
2022-07-03T08:00+00:00Z,2022-07-03T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,5763
2022-07-03T09:00+00:00Z,2022-07-03T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,5754
2022-07-03T10:00+00:00Z,2022-07-03T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,5736
2022-07-03T11:00+00:00Z,2022-07-03T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,5735
2022-07-03T12:00+00:00Z,2022-07-03T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,5972
2022-07-03T13:00+00:00Z,2022-07-03T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,6464
2022-07-03T14:00+00:00Z,2022-07-03T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,6579
2022-07-03T15:00+00:00Z,2022-07-03T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,7306
2022-07-03T16:00+00:00Z,2022-07-03T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,7771
2022-07-03T17:00+00:00Z,2022-07-03T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,7743
2022-07-03T18:00+00:00Z,2022-07-03T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,7724
2022-07-03T19:00+00:00Z,2022-07-03T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,7802
2022-07-03T20:00+00:00Z,2022-07-03T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,7191
2022-07-03T21:00+00:00Z,2022-07-03T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,6473
2022-07-03T22:00+00:00Z,2022-07-03T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,6370
2022-07-03T23:00+00:00Z,2022-07-04T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,6619
2022-07-04T00:00+00:00Z,2022-07-04T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,6578
2022-07-04T01:00+00:00Z,2022-07-04T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,6830
2022-07-04T02:00+00:00Z,2022-07-04T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,7228
2022-07-04T03:00+00:00Z,2022-07-04T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,8521
2022-07-04T04:00+00:00Z,2022-07-04T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,9106
2022-07-04T05:00+00:00Z,2022-07-04T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,9141
2022-07-04T06:00+00:00Z,2022-07-04T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,8984
2022-07-04T07:00+00:00Z,2022-07-04T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,8709
2022-07-04T08:00+00:00Z,2022-07-04T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,8570
2022-07-04T09:00+00:00Z,2022-07-04T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,8769
2022-07-04T10:00+00:00Z,2022-07-04T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,8472
2022-07-04T11:00+00:00Z,2022-07-04T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,8416
2022-07-04T12:00+00:00Z,2022-07-04T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,8389
2022-07-04T13:00+00:00Z,2022-07-04T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,8236
2022-07-04T14:00+00:00Z,2022-07-04T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,8150
2022-07-04T15:00+00:00Z,2022-07-04T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,8364
2022-07-04T16:00+00:00Z,2022-07-04T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,8599
2022-07-04T17:00+00:00Z,2022-07-04T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,8818
2022-07-04T18:00+00:00Z,2022-07-04T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,8915
2022-07-04T19:00+00:00Z,2022-07-04T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,8360
2022-07-04T20:00+00:00Z,2022-07-04T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,7990
2022-07-04T21:00+00:00Z,2022-07-04T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,7948
2022-07-04T22:00+00:00Z,2022-07-04T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,8268
2022-07-04T23:00+00:00Z,2022-07-05T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,8225
2022-07-05T00:00+00:00Z,2022-07-05T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,8223
2022-07-05T01:00+00:00Z,2022-07-05T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,8064
2022-07-05T02:00+00:00Z,2022-07-05T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,8093
2022-07-05T03:00+00:00Z,2022-07-05T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,9025
2022-07-05T04:00+00:00Z,2022-07-05T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,9513
2022-07-05T05:00+00:00Z,2022-07-05T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,9532
2022-07-05T06:00+00:00Z,2022-07-05T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,9561
2022-07-05T07:00+00:00Z,2022-07-05T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,9350
2022-07-05T08:00+00:00Z,2022-07-05T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,9444
2022-07-05T09:00+00:00Z,2022-07-05T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,9437
