StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-06-30T23:45+00:00Z,2022-07-01T00:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T00:00+00:00Z,2022-07-01T00:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T00:15+00:00Z,2022-07-01T00:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T00:30+00:00Z,2022-07-01T00:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T00:45+00:00Z,2022-07-01T01:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T01:00+00:00Z,2022-07-01T01:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T01:15+00:00Z,2022-07-01T01:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T01:30+00:00Z,2022-07-01T01:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T01:45+00:00Z,2022-07-01T02:00+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T02:00+00:00Z,2022-07-01T02:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T02:15+00:00Z,2022-07-01T02:30+00:00Z,10Y1001A1001A83F,MAW,B16,3
2022-07-01T02:30+00:00Z,2022-07-01T02:45+00:00Z,10Y1001A1001A83F,MAW,B16,10
2022-07-01T02:45+00:00Z,2022-07-01T03:00+00:00Z,10Y1001A1001A83F,MAW,B16,61
2022-07-01T03:00+00:00Z,2022-07-01T03:15+00:00Z,10Y1001A1001A83F,MAW,B16,159
2022-07-01T03:15+00:00Z,2022-07-01T03:30+00:00Z,10Y1001A1001A83F,MAW,B16,296
2022-07-01T03:30+00:00Z,2022-07-01T03:45+00:00Z,10Y1001A1001A83F,MAW,B16,507
2022-07-01T03:45+00:00Z,2022-07-01T04:00+00:00Z,10Y1001A1001A83F,MAW,B16,807
2022-07-01T04:00+00:00Z,2022-07-01T04:15+00:00Z,10Y1001A1001A83F,MAW,B16,1177
2022-07-01T04:15+00:00Z,2022-07-01T04:30+00:00Z,10Y1001A1001A83F,MAW,B16,1614
2022-07-01T04:30+00:00Z,2022-07-01T04:45+00:00Z,10Y1001A1001A83F,MAW,B16,2087
2022-07-01T04:45+00:00Z,2022-07-01T05:00+00:00Z,10Y1001A1001A83F,MAW,B16,2619
2022-07-01T05:00+00:00Z,2022-07-01T05:15+00:00Z,10Y1001A1001A83F,MAW,B16,3202
2022-07-01T05:15+00:00Z,2022-07-01T05:30+00:00Z,10Y1001A1001A83F,MAW,B16,3725
2022-07-01T05:30+00:00Z,2022-07-01T05:45+00:00Z,10Y1001A1001A83F,MAW,B16,4426
2022-07-01T05:45+00:00Z,2022-07-01T06:00+00:00Z,10Y1001A1001A83F,MAW,B16,5070
2022-07-01T06:00+00:00Z,2022-07-01T06:15+00:00Z,10Y1001A1001A83F,MAW,B16,5747
2022-07-01T06:15+00:00Z,2022-07-01T06:30+00:00Z,10Y1001A1001A83F,MAW,B16,6308
2022-07-01T06:30+00:00Z,2022-07-01T06:45+00:00Z,10Y1001A1001A83F,MAW,B16,6796
2022-07-01T06:45+00:00Z,2022-07-01T07:00+00:00Z,10Y1001A1001A83F,MAW,B16,7200
2022-07-01T07:00+00:00Z,2022-07-01T07:15+00:00Z,10Y1001A1001A83F,MAW,B16,7561
2022-07-01T07:15+00:00Z,2022-07-01T07:30+00:00Z,10Y1001A1001A83F,MAW,B16,8087
2022-07-01T07:30+00:00Z,2022-07-01T07:45+00:00Z,10Y1001A1001A83F,MAW,B16,8477
2022-07-01T07:45+00:00Z,2022-07-01T08:00+00:00Z,10Y1001A1001A83F,MAW,B16,9238
2022-07-01T08:00+00:00Z,2022-07-01T08:15+00:00Z,10Y1001A1001A83F,MAW,B16,9815
2022-07-01T08:15+00:00Z,2022-07-01T08:30+00:00Z,10Y1001A1001A83F,MAW,B16,10198
2022-07-01T08:30+00:00Z,2022-07-01T08:45+00:00Z,10Y1001A1001A83F,MAW,B16,10548
2022-07-01T08:45+00:00Z,2022-07-01T09:00+00:00Z,10Y1001A1001A83F,MAW,B16,10839
2022-07-01T09:00+00:00Z,2022-07-01T09:15+00:00Z,10Y1001A1001A83F,MAW,B16,11247
2022-07-01T09:15+00:00Z,2022-07-01T09:30+00:00Z,10Y1001A1001A83F,MAW,B16,11476
2022-07-01T09:30+00:00Z,2022-07-01T09:45+00:00Z,10Y1001A1001A83F,MAW,B16,11858
2022-07-01T09:45+00:00Z,2022-07-01T10:00+00:00Z,10Y1001A1001A83F,MAW,B16,12258
2022-07-01T10:00+00:00Z,2022-07-01T10:15+00:00Z,10Y1001A1001A83F,MAW,B16,12493
2022-07-01T10:15+00:00Z,2022-07-01T10:30+00:00Z,10Y1001A1001A83F,MAW,B16,12818
2022-07-01T10:30+00:00Z,2022-07-01T10:45+00:00Z,10Y1001A1001A83F,MAW,B16,12991
2022-07-01T10:45+00:00Z,2022-07-01T11:00+00:00Z,10Y1001A1001A83F,MAW,B16,13167
2022-07-01T11:00+00:00Z,2022-07-01T11:15+00:00Z,10Y1001A1001A83F,MAW,B16,13160
2022-07-01T11:15+00:00Z,2022-07-01T11:30+00:00Z,10Y1001A1001A83F,MAW,B16,13271
2022-07-01T11:30+00:00Z,2022-07-01T11:45+00:00Z,10Y1001A1001A83F,MAW,B16,13636
2022-07-01T11:45+00:00Z,2022-07-01T12:00+00:00Z,10Y1001A1001A83F,MAW,B16,13864
2022-07-01T12:00+00:00Z,2022-07-01T12:15+00:00Z,10Y1001A1001A83F,MAW,B16,13775
2022-07-01T12:15+00:00Z,2022-07-01T12:30+00:00Z,10Y1001A1001A83F,MAW,B16,13669
2022-07-01T12:30+00:00Z,2022-07-01T12:45+00:00Z,10Y1001A1001A83F,MAW,B16,13992
2022-07-01T12:45+00:00Z,2022-07-01T13:00+00:00Z,10Y1001A1001A83F,MAW,B16,14039
2022-07-01T13:00+00:00Z,2022-07-01T13:15+00:00Z,10Y1001A1001A83F,MAW,B16,13738
2022-07-01T13:15+00:00Z,2022-07-01T13:30+00:00Z,10Y1001A1001A83F,MAW,B16,13782
2022-07-01T13:30+00:00Z,2022-07-01T13:45+00:00Z,10Y1001A1001A83F,MAW,B16,13981
2022-07-01T13:45+00:00Z,2022-07-01T14:00+00:00Z,10Y1001A1001A83F,MAW,B16,13932
2022-07-01T14:00+00:00Z,2022-07-01T14:15+00:00Z,10Y1001A1001A83F,MAW,B16,13718
2022-07-01T14:15+00:00Z,2022-07-01T14:30+00:00Z,10Y1001A1001A83F,MAW,B16,13513
2022-07-01T14:30+00:00Z,2022-07-01T14:45+00:00Z,10Y1001A1001A83F,MAW,B16,12789
2022-07-01T14:45+00:00Z,2022-07-01T15:00+00:00Z,10Y1001A1001A83F,MAW,B16,12200
2022-07-01T15:00+00:00Z,2022-07-01T15:15+00:00Z,10Y1001A1001A83F,MAW,B16,11775
2022-07-01T15:15+00:00Z,2022-07-01T15:30+00:00Z,10Y1001A1001A83F,MAW,B16,11200
2022-07-01T15:30+00:00Z,2022-07-01T15:45+00:00Z,10Y1001A1001A83F,MAW,B16,10480
2022-07-01T15:45+00:00Z,2022-07-01T16:00+00:00Z,10Y1001A1001A83F,MAW,B16,9802
2022-07-01T16:00+00:00Z,2022-07-01T16:15+00:00Z,10Y1001A1001A83F,MAW,B16,9009
2022-07-01T16:15+00:00Z,2022-07-01T16:30+00:00Z,10Y1001A1001A83F,MAW,B16,8115
2022-07-01T16:30+00:00Z,2022-07-01T16:45+00:00Z,10Y1001A1001A83F,MAW,B16,7178
2022-07-01T16:45+00:00Z,2022-07-01T17:00+00:00Z,10Y1001A1001A83F,MAW,B16,6168
2022-07-01T17:00+00:00Z,2022-07-01T17:15+00:00Z,10Y1001A1001A83F,MAW,B16,5122
2022-07-01T17:15+00:00Z,2022-07-01T17:30+00:00Z,10Y1001A1001A83F,MAW,B16,4122
2022-07-01T17:30+00:00Z,2022-07-01T17:45+00:00Z,10Y1001A1001A83F,MAW,B16,3235
2022-07-01T17:45+00:00Z,2022-07-01T18:00+00:00Z,10Y1001A1001A83F,MAW,B16,2436
2022-07-01T18:00+00:00Z,2022-07-01T18:15+00:00Z,10Y1001A1001A83F,MAW,B16,1754
2022-07-01T18:15+00:00Z,2022-07-01T18:30+00:00Z,10Y1001A1001A83F,MAW,B16,1179
2022-07-01T18:30+00:00Z,2022-07-01T18:45+00:00Z,10Y1001A1001A83F,MAW,B16,699
2022-07-01T18:45+00:00Z,2022-07-01T19:00+00:00Z,10Y1001A1001A83F,MAW,B16,350
2022-07-01T19:00+00:00Z,2022-07-01T19:15+00:00Z,10Y1001A1001A83F,MAW,B16,126
2022-07-01T19:15+00:00Z,2022-07-01T19:30+00:00Z,10Y1001A1001A83F,MAW,B16,33
2022-07-01T19:30+00:00Z,2022-07-01T19:45+00:00Z,10Y1001A1001A83F,MAW,B16,6
2022-07-01T19:45+00:00Z,2022-07-01T20:00+00:00Z,10Y1001A1001A83F,MAW,B16,1
2022-07-01T20:00+00:00Z,2022-07-01T20:15+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T20:15+00:00Z,2022-07-01T20:30+00:00Z,10Y1001A1001A83F,MAW,B16,0
2022-07-01T20:30+00:00Z,2022-07-01T20:45+00:00Z,10Y1001A1001A83F,MAW,B16,0
