StartTime,EndTime,AreaID,UnitName,Load
2022-07-02T17:00+00:00Z,2022-07-02T17:30+00:00Z,10Y1001A1001A92E,MAW,835
2022-07-02T17:30+00:00Z,2022-07-02T18:00+00:00Z,10Y1001A1001A92E,MAW,822
2022-07-02T18:00+00:00Z,2022-07-02T18:30+00:00Z,10Y1001A1001A92E,MAW,801
2022-07-02T18:30+00:00Z,2022-07-02T19:00+00:00Z,10Y1001A1001A92E,MAW,777
2022-07-02T19:00+00:00Z,2022-07-02T19:30+00:00Z,10Y1001A1001A92E,MAW,754
2022-07-02T19:30+00:00Z,2022-07-02T20:00+00:00Z,10Y1001A1001A92E,MAW,741
2022-07-02T20:00+00:00Z,2022-07-02T20:30+00:00Z,10Y1001A1001A92E,MAW,723
2022-07-02T20:30+00:00Z,2022-07-02T21:00+00:00Z,10Y1001A1001A92E,MAW,708
2022-07-02T21:00+00:00Z,2022-07-02T21:30+00:00Z,10Y1001A1001A92E,MAW,710
2022-07-02T21:30+00:00Z,2022-07-02T22:00+00:00Z,10Y1001A1001A92E,MAW,683
2022-07-02T22:00+00:00Z,2022-07-02T22:30+00:00Z,10Y1001A1001A92E,MAW,650
2022-07-02T22:30+00:00Z,2022-07-02T23:00+00:00Z,10Y1001A1001A92E,MAW,620
2022-07-02T23:00+00:00Z,2022-07-02T23:30+00:00Z,10Y1001A1001A92E,MAW,587
2022-07-02T23:30+00:00Z,2022-07-03T00:00+00:00Z,10Y1001A1001A92E,MAW,550
2022-07-03T00:00+00:00Z,2022-07-03T00:30+00:00Z,10Y1001A1001A92E,MAW,533
2022-07-03T00:30+00:00Z,2022-07-03T01:00+00:00Z,10Y1001A1001A92E,MAW,520
2022-07-03T01:00+00:00Z,2022-07-03T01:30+00:00Z,10Y1001A1001A92E,MAW,527
2022-07-03T01:30+00:00Z,2022-07-03T02:00+00:00Z,10Y1001A1001A92E,MAW,513
2022-07-03T02:00+00:00Z,2022-07-03T02:30+00:00Z,10Y1001A1001A92E,MAW,502
2022-07-03T02:30+00:00Z,2022-07-03T03:00+00:00Z,10Y1001A1001A92E,MAW,497
2022-07-03T03:00+00:00Z,2022-07-03T03:30+00:00Z,10Y1001A1001A92E,MAW,487
2022-07-03T03:30+00:00Z,2022-07-03T04:00+00:00Z,10Y1001A1001A92E,MAW,478
2022-07-03T04:00+00:00Z,2022-07-03T04:30+00:00Z,10Y1001A1001A92E,MAW,481
2022-07-03T04:30+00:00Z,2022-07-03T05:00+00:00Z,10Y1001A1001A92E,MAW,495
2022-07-03T05:00+00:00Z,2022-07-03T05:30+00:00Z,10Y1001A1001A92E,MAW,509
2022-07-03T05:30+00:00Z,2022-07-03T06:00+00:00Z,10Y1001A1001A92E,MAW,526
2022-07-03T06:00+00:00Z,2022-07-03T06:30+00:00Z,10Y1001A1001A92E,MAW,548
2022-07-03T06:30+00:00Z,2022-07-03T07:00+00:00Z,10Y1001A1001A92E,MAW,585
2022-07-03T07:00+00:00Z,2022-07-03T07:30+00:00Z,10Y1001A1001A92E,MAW,624
2022-07-03T07:30+00:00Z,2022-07-03T08:00+00:00Z,10Y1001A1001A92E,MAW,655
2022-07-03T08:00+00:00Z,2022-07-03T08:30+00:00Z,10Y1001A1001A92E,MAW,702
2022-07-03T08:30+00:00Z,2022-07-03T09:00+00:00Z,10Y1001A1001A92E,MAW,726
2022-07-03T09:00+00:00Z,2022-07-03T09:30+00:00Z,10Y1001A1001A92E,MAW,751
2022-07-03T09:30+00:00Z,2022-07-03T10:00+00:00Z,10Y1001A1001A92E,MAW,769
2022-07-03T10:00+00:00Z,2022-07-03T10:30+00:00Z,10Y1001A1001A92E,MAW,790
2022-07-03T10:30+00:00Z,2022-07-03T11:00+00:00Z,10Y1001A1001A92E,MAW,811
2022-07-03T11:00+00:00Z,2022-07-03T11:30+00:00Z,10Y1001A1001A92E,MAW,830
2022-07-03T11:30+00:00Z,2022-07-03T12:00+00:00Z,10Y1001A1001A92E,MAW,827
2022-07-03T12:00+00:00Z,2022-07-03T12:30+00:00Z,10Y1001A1001A92E,MAW,802
2022-07-03T12:30+00:00Z,2022-07-03T13:00+00:00Z,10Y1001A1001A92E,MAW,779
2022-07-03T13:00+00:00Z,2022-07-03T13:30+00:00Z,10Y1001A1001A92E,MAW,760
