StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-06-30T23:45+00:00Z,2022-07-01T00:00+00:00Z,10YNL----------L,MAW,B20,1169
2022-07-01T00:00+00:00Z,2022-07-01T00:15+00:00Z,10YNL----------L,MAW,B20,1051
2022-07-01T00:15+00:00Z,2022-07-01T00:30+00:00Z,10YNL----------L,MAW,B20,958
2022-07-01T00:30+00:00Z,2022-07-01T00:45+00:00Z,10YNL----------L,MAW,B20,880
2022-07-01T00:45+00:00Z,2022-07-01T01:00+00:00Z,10YNL----------L,MAW,B20,868
2022-07-01T01:00+00:00Z,2022-07-01T01:15+00:00Z,10YNL----------L,MAW,B20,871
2022-07-01T01:15+00:00Z,2022-07-01T01:30+00:00Z,10YNL----------L,MAW,B20,859
2022-07-01T01:30+00:00Z,2022-07-01T01:45+00:00Z,10YNL----------L,MAW,B20,750
2022-07-01T01:45+00:00Z,2022-07-01T02:00+00:00Z,10YNL----------L,MAW,B20,734
2022-07-01T02:00+00:00Z,2022-07-01T02:15+00:00Z,10YNL----------L,MAW,B20,850
2022-07-01T02:15+00:00Z,2022-07-01T02:30+00:00Z,10YNL----------L,MAW,B20,1011
2022-07-01T02:30+00:00Z,2022-07-01T02:45+00:00Z,10YNL----------L,MAW,B20,1093
2022-07-01T02:45+00:00Z,2022-07-01T03:00+00:00Z,10YNL----------L,MAW,B20,1116
2022-07-01T03:00+00:00Z,2022-07-01T03:15+00:00Z,10YNL----------L,MAW,B20,1144
2022-07-01T03:15+00:00Z,2022-07-01T03:30+00:00Z,10YNL----------L,MAW,B20,1184
2022-07-01T03:30+00:00Z,2022-07-01T03:45+00:00Z,10YNL----------L,MAW,B20,1368
2022-07-01T03:45+00:00Z,2022-07-01T04:00+00:00Z,10YNL----------L,MAW,B20,1801
2022-07-01T04:00+00:00Z,2022-07-01T04:15+00:00Z,10YNL----------L,MAW,B20,1856
2022-07-01T04:15+00:00Z,2022-07-01T04:30+00:00Z,10YNL----------L,MAW,B20,2025
2022-07-01T04:30+00:00Z,2022-07-01T04:45+00:00Z,10YNL----------L,MAW,B20,2277
2022-07-01T04:45+00:00Z,2022-07-01T05:00+00:00Z,10YNL----------L,MAW,B20,2701
2022-07-01T05:00+00:00Z,2022-07-01T05:15+00:00Z,10YNL----------L,MAW,B20,2814
2022-07-01T05:15+00:00Z,2022-07-01T05:30+00:00Z,10YNL----------L,MAW,B20,3094
2022-07-01T05:30+00:00Z,2022-07-01T05:45+00:00Z,10YNL----------L,MAW,B20,3447
2022-07-01T05:45+00:00Z,2022-07-01T06:00+00:00Z,10YNL----------L,MAW,B20,3806
2022-07-01T06:00+00:00Z,2022-07-01T06:15+00:00Z,10YNL----------L,MAW,B20,4228
2022-07-01T06:15+00:00Z,2022-07-01T06:30+00:00Z,10YNL----------L,MAW,B20,4678
2022-07-01T06:30+00:00Z,2022-07-01T06:45+00:00Z,10YNL----------L,MAW,B20,5146
2022-07-01T06:45+00:00Z,2022-07-01T07:00+00:00Z,10YNL----------L,MAW,B20,5349
2022-07-01T07:00+00:00Z,2022-07-01T07:15+00:00Z,10YNL----------L,MAW,B20,5818
2022-07-01T07:15+00:00Z,2022-07-01T07:30+00:00Z,10YNL----------L,MAW,B20,6277
2022-07-01T07:30+00:00Z,2022-07-01T07:45+00:00Z,10YNL----------L,MAW,B20,6458
2022-07-01T07:45+00:00Z,2022-07-01T08:00+00:00Z,10YNL----------L,MAW,B20,6324
2022-07-01T08:00+00:00Z,2022-07-01T08:15+00:00Z,10YNL----------L,MAW,B20,6439
2022-07-01T08:15+00:00Z,2022-07-01T08:30+00:00Z,10YNL----------L,MAW,B20,6633
2022-07-01T08:30+00:00Z,2022-07-01T08:45+00:00Z,10YNL----------L,MAW,B20,6860
2022-07-01T08:45+00:00Z,2022-07-01T09:00+00:00Z,10YNL----------L,MAW,B20,6898
2022-07-01T09:00+00:00Z,2022-07-01T09:15+00:00Z,10YNL----------L,MAW,B20,6965
2022-07-01T09:15+00:00Z,2022-07-01T09:30+00:00Z,10YNL----------L,MAW,B20,6781
2022-07-01T09:30+00:00Z,2022-07-01T09:45+00:00Z,10YNL----------L,MAW,B20,6798
2022-07-01T09:45+00:00Z,2022-07-01T10:00+00:00Z,10YNL----------L,MAW,B20,6600
2022-07-01T10:00+00:00Z,2022-07-01T10:15+00:00Z,10YNL----------L,MAW,B20,6718
2022-07-01T10:15+00:00Z,2022-07-01T10:30+00:00Z,10YNL----------L,MAW,B20,6793
2022-07-01T10:30+00:00Z,2022-07-01T10:45+00:00Z,10YNL----------L,MAW,B20,6793
2022-07-01T10:45+00:00Z,2022-07-01T11:00+00:00Z,10YNL----------L,MAW,B20,6673
2022-07-01T11:00+00:00Z,2022-07-01T11:15+00:00Z,10YNL----------L,MAW,B20,6669
2022-07-01T11:15+00:00Z,2022-07-01T11:30+00:00Z,10YNL----------L,MAW,B20,7411
2022-07-01T11:30+00:00Z,2022-07-01T11:45+00:00Z,10YNL----------L,MAW,B20,7362
2022-07-01T11:45+00:00Z,2022-07-01T12:00+00:00Z,10YNL----------L,MAW,B20,7272
2022-07-01T12:00+00:00Z,2022-07-01T12:15+00:00Z,10YNL----------L,MAW,B20,7102
2022-07-01T12:15+00:00Z,2022-07-01T12:30+00:00Z,10YNL----------L,MAW,B20,7079
2022-07-01T12:30+00:00Z,2022-07-01T12:45+00:00Z,10YNL----------L,MAW,B20,6950
2022-07-01T12:45+00:00Z,2022-07-01T13:00+00:00Z,10YNL----------L,MAW,B20,6988
2022-07-01T13:00+00:00Z,2022-07-01T13:15+00:00Z,10YNL----------L,MAW,B20,6827
2022-07-01T13:15+00:00Z,2022-07-01T13:30+00:00Z,10YNL----------L,MAW,B20,6461
2022-07-01T13:30+00:00Z,2022-07-01T13:45+00:00Z,10YNL----------L,MAW,B20,6339
2022-07-01T13:45+00:00Z,2022-07-01T14:00+00:00Z,10YNL----------L,MAW,B20,6171
2022-07-01T14:00+00:00Z,2022-07-01T14:15+00:00Z,10YNL----------L,MAW,B20,5827
2022-07-01T14:15+00:00Z,2022-07-01T14:30+00:00Z,10YNL----------L,MAW,B20,5858
2022-07-01T14:30+00:00Z,2022-07-01T14:45+00:00Z,10YNL----------L,MAW,B20,5559
2022-07-01T14:45+00:00Z,2022-07-01T15:00+00:00Z,10YNL----------L,MAW,B20,5659
2022-07-01T15:00+00:00Z,2022-07-01T15:15+00:00Z,10YNL----------L,MAW,B20,5725
2022-07-01T15:15+00:00Z,2022-07-01T15:30+00:00Z,10YNL----------L,MAW,B20,5646
2022-07-01T15:30+00:00Z,2022-07-01T15:45+00:00Z,10YNL----------L,MAW,B20,5674
2022-07-01T15:45+00:00Z,2022-07-01T16:00+00:00Z,10YNL----------L,MAW,B20,6124
2022-07-01T16:00+00:00Z,2022-07-01T16:15+00:00Z,10YNL----------L,MAW,B20,5626
2022-07-01T16:15+00:00Z,2022-07-01T16:30+00:00Z,10YNL----------L,MAW,B20,5264
2022-07-01T16:30+00:00Z,2022-07-01T16:45+00:00Z,10YNL----------L,MAW,B20,5121
2022-07-01T16:45+00:00Z,2022-07-01T17:00+00:00Z,10YNL----------L,MAW,B20,4493
2022-07-01T17:00+00:00Z,2022-07-01T17:15+00:00Z,10YNL----------L,MAW,B20,4135
2022-07-01T17:15+00:00Z,2022-07-01T17:30+00:00Z,10YNL----------L,MAW,B20,3758
2022-07-01T17:30+00:00Z,2022-07-01T17:45+00:00Z,10YNL----------L,MAW,B20,3536
2022-07-01T17:45+00:00Z,2022-07-01T18:00+00:00Z,10YNL----------L,MAW,B20,3283
2022-07-01T18:00+00:00Z,2022-07-01T18:15+00:00Z,10YNL----------L,MAW,B20,2983
2022-07-01T18:15+00:00Z,2022-07-01T18:30+00:00Z,10YNL----------L,MAW,B20,2722
2022-07-01T18:30+00:00Z,2022-07-01T18:45+00:00Z,10YNL----------L,MAW,B20,2502
2022-07-01T18:45+00:00Z,2022-07-01T19:00+00:00Z,10YNL----------L,MAW,B20,2131
2022-07-01T19:00+00:00Z,2022-07-01T19:15+00:00Z,10YNL----------L,MAW,B20,1901
2022-07-01T19:15+00:00Z,2022-07-01T19:30+00:00Z,10YNL----------L,MAW,B20,1900
2022-07-01T19:30+00:00Z,2022-07-01T19:45+00:00Z,10YNL----------L,MAW,B20,1891
2022-07-01T19:45+00:00Z,2022-07-01T20:00+00:00Z,10YNL----------L,MAW,B20,1788
2022-07-01T20:00+00:00Z,2022-07-01T20:15+00:00Z,10YNL----------L,MAW,B20,1614
2022-07-01T20:15+00:00Z,2022-07-01T20:30+00:00Z,10YNL----------L,MAW,B20,1582
2022-07-01T20:30+00:00Z,2022-07-01T20:45+00:00Z,10YNL----------L,MAW,B20,1633
2022-07-01T20:45+00:00Z,2022-07-01T21:00+00:00Z,10YNL----------L,MAW,B20,1475
2022-07-01T21:00+00:00Z,2022-07-01T21:15+00:00Z,10YNL----------L,MAW,B20,1439
2022-07-01T21:15+00:00Z,2022-07-01T21:30+00:00Z,10YNL----------L,MAW,B20,1477
2022-07-01T21:30+00:00Z,2022-07-01T21:45+00:00Z,10YNL----------L,MAW,B20,1426
2022-07-01T21:45+00:00Z,2022-07-01T22:00+00:00Z,10YNL----------L,MAW,B20,1267
2022-07-01T22:00+00:00Z,2022-07-01T22:15+00:00Z,10YNL----------L,MAW,B20,1213
2022-07-01T22:15+00:00Z,2022-07-01T22:30+00:00Z,10YNL----------L,MAW,B20,1236
2022-07-01T22:30+00:00Z,2022-07-01T22:45+00:00Z,10YNL----------L,MAW,B20,1214
2022-07-01T22:45+00:00Z,2022-07-01T23:00+00:00Z,10YNL----------L,MAW,B20,1202
2022-07-01T23:00+00:00Z,2022-07-01T23:15+00:00Z,10YNL----------L,MAW,B20,1276
2022-07-01T23:15+00:00Z,2022-07-01T23:30+00:00Z,10YNL----------L,MAW,B20,1288
2022-07-01T23:30+00:00Z,2022-07-01T23:45+00:00Z,10YNL----------L,MAW,B20,1310
2022-07-01T23:45+00:00Z,2022-07-02T00:00+00:00Z,10YNL----------L,MAW,B20,1348
2022-07-02T00:00+00:00Z,2022-07-02T00:15+00:00Z,10YNL----------L,MAW,B20,1343
2022-07-02T00:15+00:00Z,2022-07-02T00:30+00:00Z,10YNL----------L,MAW,B20,1419
2022-07-02T00:30+00:00Z,2022-07-02T00:45+00:00Z,10YNL----------L,MAW,B20,1401
2022-07-02T00:45+00:00Z,2022-07-02T01:00+00:00Z,10YNL----------L,MAW,B20,1398
2022-07-02T01:00+00:00Z,2022-07-02T01:15+00:00Z,10YNL----------L,MAW,B20,1434
2022-07-02T01:15+00:00Z,2022-07-02T01:30+00:00Z,10YNL----------L,MAW,B20,1507
2022-07-02T01:30+00:00Z,2022-07-02T01:45+00:00Z,10YNL----------L,MAW,B20,1567
2022-07-02T01:45+00:00Z,2022-07-02T02:00+00:00Z,10YNL----------L,MAW,B20,1602
2022-07-02T02:00+00:00Z,2022-07-02T02:15+00:00Z,10YNL----------L,MAW,B20,1604
2022-07-02T02:15+00:00Z,2022-07-02T02:30+00:00Z,10YNL----------L,MAW,B20,1663
2022-07-02T02:30+00:00Z,2022-07-02T02:45+00:00Z,10YNL----------L,MAW,B20,1698
2022-07-02T02:45+00:00Z,2022-07-02T03:00+00:00Z,10YNL----------L,MAW,B20,1707
2022-07-02T03:00+00:00Z,2022-07-02T03:15+00:00Z,10YNL----------L,MAW,B20,1570
2022-07-02T03:15+00:00Z,2022-07-02T03:30+00:00Z,10YNL----------L,MAW,B20,1544
2022-07-02T03:30+00:00Z,2022-07-02T03:45+00:00Z,10YNL----------L,MAW,B20,1516
2022-07-02T03:45+00:00Z,2022-07-02T04:00+00:00Z,10YNL----------L,MAW,B20,1585
2022-07-02T04:00+00:00Z,2022-07-02T04:15+00:00Z,10YNL----------L,MAW,B20,1708
2022-07-02T04:15+00:00Z,2022-07-02T04:30+00:00Z,10YNL----------L,MAW,B20,1846
2022-07-02T04:30+00:00Z,2022-07-02T04:45+00:00Z,10YNL----------L,MAW,B20,1990
2022-07-02T04:45+00:00Z,2022-07-02T05:00+00:00Z,10YNL----------L,MAW,B20,2321
2022-07-02T05:00+00:00Z,2022-07-02T05:15+00:00Z,10YNL----------L,MAW,B20,2544
2022-07-02T05:15+00:00Z,2022-07-02T05:30+00:00Z,10YNL----------L,MAW,B20,2767
2022-07-02T05:30+00:00Z,2022-07-02T05:45+00:00Z,10YNL----------L,MAW,B20,3150
2022-07-02T05:45+00:00Z,2022-07-02T06:00+00:00Z,10YNL----------L,MAW,B20,3597
2022-07-02T06:00+00:00Z,2022-07-02T06:15+00:00Z,10YNL----------L,MAW,B20,4123
2022-07-02T06:15+00:00Z,2022-07-02T06:30+00:00Z,10YNL----------L,MAW,B20,4646
2022-07-02T06:30+00:00Z,2022-07-02T06:45+00:00Z,10YNL----------L,MAW,B20,4847
2022-07-02T06:45+00:00Z,2022-07-02T07:00+00:00Z,10YNL----------L,MAW,B20,5283
2022-07-02T07:00+00:00Z,2022-07-02T07:15+00:00Z,10YNL----------L,MAW,B20,5606
2022-07-02T07:15+00:00Z,2022-07-02T07:30+00:00Z,10YNL----------L,MAW,B20,5813
2022-07-02T07:30+00:00Z,2022-07-02T07:45+00:00Z,10YNL----------L,MAW,B20,6053
2022-07-02T07:45+00:00Z,2022-07-02T08:00+00:00Z,10YNL----------L,MAW,B20,6957
2022-07-02T08:00+00:00Z,2022-07-02T08:15+00:00Z,10YNL----------L,MAW,B20,7049
2022-07-02T08:15+00:00Z,2022-07-02T08:30+00:00Z,10YNL----------L,MAW,B20,7223
2022-07-02T08:30+00:00Z,2022-07-02T08:45+00:00Z,10YNL----------L,MAW,B20,7416
2022-07-02T08:45+00:00Z,2022-07-02T09:00+00:00Z,10YNL----------L,MAW,B20,8000
2022-07-02T09:00+00:00Z,2022-07-02T09:15+00:00Z,10YNL----------L,MAW,B20,7971
2022-07-02T09:15+00:00Z,2022-07-02T09:30+00:00Z,10YNL----------L,MAW,B20,7888
2022-07-02T09:30+00:00Z,2022-07-02T09:45+00:00Z,10YNL----------L,MAW,B20,8119
2022-07-02T09:45+00:00Z,2022-07-02T10:00+00:00Z,10YNL----------L,MAW,B20,8153
2022-07-02T10:00+00:00Z,2022-07-02T10:15+00:00Z,10YNL----------L,MAW,B20,7868
2022-07-02T10:15+00:00Z,2022-07-02T10:30+00:00Z,10YNL----------L,MAW,B20,7694
2022-07-02T10:30+00:00Z,2022-07-02T10:45+00:00Z,10YNL----------L,MAW,B20,7722
2022-07-02T10:45+00:00Z,2022-07-02T11:00+00:00Z,10YNL----------L,MAW,B20,7675
2022-07-02T11:00+00:00Z,2022-07-02T11:15+00:00Z,10YNL----------L,MAW,B20,7665
2022-07-02T11:15+00:00Z,2022-07-02T11:30+00:00Z,10YNL----------L,MAW,B20,7409
2022-07-02T11:30+00:00Z,2022-07-02T11:45+00:00Z,10YNL----------L,MAW,B20,7261
2022-07-02T11:45+00:00Z,2022-07-02T12:00+00:00Z,10YNL----------L,MAW,B20,6918
2022-07-02T12:00+00:00Z,2022-07-02T12:15+00:00Z,10YNL----------L,MAW,B20,6756
2022-07-02T12:15+00:00Z,2022-07-02T12:30+00:00Z,10YNL----------L,MAW,B20,6610
2022-07-02T12:30+00:00Z,2022-07-02T12:45+00:00Z,10YNL----------L,MAW,B20,6557
2022-07-02T12:45+00:00Z,2022-07-02T13:00+00:00Z,10YNL----------L,MAW,B20,6404
2022-07-02T13:00+00:00Z,2022-07-02T13:15+00:00Z,10YNL----------L,MAW,B20,6144
2022-07-02T13:15+00:00Z,2022-07-02T13:30+00:00Z,10YNL----------L,MAW,B20,6009
2022-07-02T13:30+00:00Z,2022-07-02T13:45+00:00Z,10YNL----------L,MAW,B20,5803
2022-07-02T13:45+00:00Z,2022-07-02T14:00+00:00Z,10YNL----------L,MAW,B20,5160
2022-07-02T14:00+00:00Z,2022-07-02T14:15+00:00Z,10YNL----------L,MAW,B20,4762
2022-07-02T14:15+00:00Z,2022-07-02T14:30+00:00Z,10YNL----------L,MAW,B20,4818
2022-07-02T14:30+00:00Z,2022-07-02T14:45+00:00Z,10YNL----------L,MAW,B20,4690
2022-07-02T14:45+00:00Z,2022-07-02T15:00+00:00Z,10YNL----------L,MAW,B20,4528
2022-07-02T15:00+00:00Z,2022-07-02T15:15+00:00Z,10YNL----------L,MAW,B20,4304
2022-07-02T15:15+00:00Z,2022-07-02T15:30+00:00Z,10YNL----------L,MAW,B20,4123
