StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-01T12:00+00:00Z,2022-07-01T12:15+00:00Z,10Y1001A1001A83F,MAW,B19,11059
2022-07-01T12:15+00:00Z,2022-07-01T12:30+00:00Z,10Y1001A1001A83F,MAW,B19,10926
2022-07-01T12:30+00:00Z,2022-07-01T12:45+00:00Z,10Y1001A1001A83F,MAW,B19,10864
2022-07-01T12:45+00:00Z,2022-07-01T13:00+00:00Z,10Y1001A1001A83F,MAW,B19,10626
2022-07-01T13:00+00:00Z,2022-07-01T13:15+00:00Z,10Y1001A1001A83F,MAW,B19,10282
2022-07-01T13:15+00:00Z,2022-07-01T13:30+00:00Z,10Y1001A1001A83F,MAW,B19,10124
2022-07-01T13:30+00:00Z,2022-07-01T13:45+00:00Z,10Y1001A1001A83F,MAW,B19,10102
2022-07-01T13:45+00:00Z,2022-07-01T14:00+00:00Z,10Y1001A1001A83F,MAW,B19,9776
2022-07-01T14:00+00:00Z,2022-07-01T14:15+00:00Z,10Y1001A1001A83F,MAW,B19,9535
2022-07-01T14:15+00:00Z,2022-07-01T14:30+00:00Z,10Y1001A1001A83F,MAW,B19,9359
2022-07-01T14:30+00:00Z,2022-07-01T14:45+00:00Z,10Y1001A1001A83F,MAW,B19,9027
2022-07-01T14:45+00:00Z,2022-07-01T15:00+00:00Z,10Y1001A1001A83F,MAW,B19,8718
2022-07-01T15:00+00:00Z,2022-07-01T15:15+00:00Z,10Y1001A1001A83F,MAW,B19,8401
2022-07-01T15:15+00:00Z,2022-07-01T15:30+00:00Z,10Y1001A1001A83F,MAW,B19,8111
2022-07-01T15:30+00:00Z,2022-07-01T15:45+00:00Z,10Y1001A1001A83F,MAW,B19,8097
2022-07-01T15:45+00:00Z,2022-07-01T16:00+00:00Z,10Y1001A1001A83F,MAW,B19,7822
2022-07-01T16:00+00:00Z,2022-07-01T16:15+00:00Z,10Y1001A1001A83F,MAW,B19,7777
2022-07-01T16:15+00:00Z,2022-07-01T16:30+00:00Z,10Y1001A1001A83F,MAW,B19,7360
2022-07-01T16:30+00:00Z,2022-07-01T16:45+00:00Z,10Y1001A1001A83F,MAW,B19,6853
